sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,maximum_magnitude,strategy_PFLO_BAU,strategy_PFLO_LEDS,year
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.335572685,0.964601148,2034
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.392493788,0.99,2035
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.457986753,0.99,2036
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.527013247,0.99,2037
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.592506212,0.99,2038
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.649427315,0.99,2039
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.696716339,0.99,2040
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.736054555,0.99,2041
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.769863332,0.99,2042
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.800189793,0.99,2043
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.828444676,0.99,2044
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.855506406,0.99,2045
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.881893283,0.99,2046
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.907902303,0.99,2047
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.933700946,0.99,2048
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.959382822,0.99,2049
Energy,ENTC,TFR:ENTC:TARGET_RENEWABLE_ELEC,ENTC: 95% of electricity is generated by renewables in final time period,Set a target for renewable electricity. Includes minimum targets for specific renewable energy technologies. ,"Implement a target production share from renewables (renewable technologies are specified in input file). Additinoally, can implement minimum shares from specific technology.",0,0.985,0.99,2050
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2015
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2016
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2017
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2018
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2019
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2020
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2021
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2022
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2023
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2024
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2025
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2026
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2027
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2028
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2029
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0,2030
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0.104447552,2031
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0.235756364,2032
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0.430798869,2033
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,0.773032574,2034
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,1.434249133,2035
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,2.693170518,2036
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,4.765304859,2037
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,7.351458746,2038
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,9.63160471,2039
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,11.11167876,2040
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,11.91053845,2041
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.32066246,2042
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.54594542,2043
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.69015134,2044
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.8,2045
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.8,2046
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.8,2047
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.8,2048
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.8,2049
0,0,TFR:FRST:INCREASE_SEQUESTRATION,0,0,0,0,0,12.8,2050
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2015
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2016
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2017
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2018
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2019
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2020
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2021
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2022
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2023
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2024
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0,2025
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.012,2026
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.024,2027
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.036,2028
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.048,2029
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.06,2030
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.072,2031
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.084,2032
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.096,2033
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.108,2034
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.12,2035
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.132,2036
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.144,2037
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.156,2038
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.168,2039
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.18,2040
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.192,2041
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.204,2042
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.216,2043
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.228,2044
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.24,2045
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.252,2046
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.264,2047
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.276,2048
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.288,2049
0,0,TFR:INEN:INC_EFFICIENCY_ENERGY,0,0,0,0,0,0.3,2050
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2015
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2016
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2017
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2018
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2019
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2020
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2021
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2022
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2023
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2024
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0,2025
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.02,2026
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.04,2027
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.06,2028
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.08,2029
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.1,2030
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.12,2031
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.14,2032
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.16,2033
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.18,2034
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.2,2035
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.22,2036
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.24,2037
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.26,2038
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.28,2039
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.3,2040
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.32,2041
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.34,2042
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.36,2043
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.38,2044
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.4,2045
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.42,2046
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.44,2047
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.46,2048
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.48,2049
0,0,TFR:INEN:INC_EFFICIENCY_PRODUCTION,0,0,0,0,0,0.5,2050
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2015
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2016
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2017
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2018
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2019
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2020
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2021
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2022
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2023
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2024
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2025
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2026
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0,2027
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.039130435,2028
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.07826087,2029
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.117391304,2030
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.156521739,2031
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.195652174,2032
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.234782609,2033
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.273913043,2034
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.313043478,2035
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.352173913,2036
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.391304348,2037
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.430434783,2038
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.469565217,2039
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.508695652,2040
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.547826087,2041
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.586956522,2042
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.626086957,2043
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.665217391,2044
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.704347826,2045
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.743478261,2046
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.782608696,2047
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.82173913,2048
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.860869565,2049
0,0,TFR:INEN:SHIFT_FUEL_HEAT,0,0,0,0,0,0.9,2050
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2015
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2016
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2017
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2018
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2019
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2020
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2021
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2022
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2023
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2024
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0,2025
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.02,2026
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.04,2027
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.06,2028
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.08,2029
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.1,2030
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.12,2031
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.14,2032
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.16,2033
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.18,2034
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.2,2035
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.22,2036
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.24,2037
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.26,2038
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.28,2039
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.3,2040
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.32,2041
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.34,2042
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.36,2043
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.38,2044
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.4,2045
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.42,2046
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.44,2047
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.46,2048
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.48,2049
0,0,TFR:IPPU:DEC_CLINKER,0,0,0,0,0,0.5,2050
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2015
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2016
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2017
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2018
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2019
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2020
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2021
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2022
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2023
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2024
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0,2025
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0036,2026
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0072,2027
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0108,2028
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0144,2029
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.018,2030
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0216,2031
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0252,2032
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0288,2033
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0324,2034
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.036,2035
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0396,2036
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0432,2037
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0468,2038
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0504,2039
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.054,2040
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0576,2041
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0612,2042
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0648,2043
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0684,2044
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.072,2045
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0756,2046
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0792,2047
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0828,2048
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.0864,2049
0,0,TFR:IPPU:DEC_DEMAND,0,0,0,0,0,0.09,2050
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2015
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2016
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2017
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2018
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2019
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2020
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2021
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2022
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2023
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2024
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0,2025
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.004,2026
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.008,2027
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.012,2028
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.016,2029
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.02,2030
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.024,2031
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.028,2032
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.032,2033
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.036,2034
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.04,2035
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.044,2036
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.048,2037
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.052,2038
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.056,2039
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.06,2040
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.064,2041
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.068,2042
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.072,2043
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.076,2044
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.08,2045
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.084,2046
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.088,2047
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.092,2048
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.096,2049
0,0,TFR:IPPU:DEC_HFCS,0,0,0,0,0,0.1,2050
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2015
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2016
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2017
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2018
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2019
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2020
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2021
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2022
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2023
0,0,TFR:IPPU:DEC_N2O,0,0,0,0,0,0,2024
