strategy,main_country,country,investment_kUSD,demand_kUSD,output_kUSD,jobs,jobs_per_M_investment,jobs_per_M_output
Strategy_1006_BLZ,BLZ,UGA,0.0,0.0,0.10710395041156169,0.02246743011055978,0.0,209.77218883361056
Strategy_1006_EGY,EGY,ROW,0.0,710.607071033236,1870.8613481239645,26.957360228884294,0.0,14.409063641149148
Strategy_1006_EGY,EGY,BGR,0.0,5.348446128847272,8.019514934494051,0.06993125918311956,0.0,8.720135788054554
Strategy_1006_EGY,EGY,BLZ,0.0,0.0012722783311932165,0.017748658837162146,0.0003429615977388618,0.0,19.32324018876112
Strategy_1006_EGY,EGY,EGY,1000.0000000000011,272.64498433400547,386.4894855771434,18.062773458253755,18.062773458253734,46.7354847474846
Strategy_1006_EGY,EGY,LBY,0.0,3.283780949812208,4.613636442493537,0.594744528777141,0.0,128.91014196508704
Strategy_1006_EGY,EGY,MAR,0.0,7.0605300269196345,8.452032887616875,2.246768684385824,0.0,265.8258331764868
Strategy_1006_EGY,EGY,MEX,0.0,1.0114406874630508,5.50010563540683,0.054690268626490166,0.0,9.943494225714968
Strategy_1006_EGY,EGY,UGA,0.0,0.04247456138637778,0.1538216080640133,0.11788495766046428,0.0,766.3744979925456
Strategy_1006_LBY,LBY,ROW,0.0,397.4816439547312,1542.724503860406,24.260049506061428,0.0,15.725458074565339
Strategy_1006_LBY,LBY,BGR,0.0,0.41801889608756493,2.1840064852383154,0.04254545412379389,0.0,19.480461441556294
Strategy_1006_LBY,LBY,BLZ,0.0,0.0,0.014950041275587392,0.00030380467123288825,0.0,20.321326585832566
Strategy_1006_LBY,LBY,EGY,0.0,57.91587575169028,97.2221412970027,9.757144296813077,0.0,100.35928201793149
Strategy_1006_LBY,LBY,LBY,1000.0000000000011,479.2623207883979,1362.4174549744719,61.952741993371276,61.952741993371205,45.47265727341412
Strategy_1006_LBY,LBY,MAR,0.0,4.023739472188578,6.738456511089327,1.2230341604986792,0.0,181.5006386827546
Strategy_1006_LBY,LBY,MEX,0.0,5.163728951618658,10.826806746184955,0.26009982373239965,0.0,24.023687669871
Strategy_1006_LBY,LBY,UGA,0.0,0.02038647100118179,0.09823556379560142,0.06777999729540163,0.0,689.9741262383485
Strategy_1006_MAR,MAR,ROW,0.0,641.2771884173917,1754.7035073290067,27.05469071797809,0.0,15.418382994606587
Strategy_1006_MAR,MAR,BGR,0.0,2.236882260783592,4.125948034717898,0.0630484192688288,0.0,15.280953307774656
Strategy_1006_MAR,MAR,BLZ,0.0,0.0023168336779540197,0.01688415485219002,0.0003500941982445225,0.0,20.73507387899326
Strategy_1006_MAR,MAR,EGY,0.0,13.285707697960596,18.730743791203224,2.29443480448304,0.0,122.49565901171563
Strategy_1006_MAR,MAR,LBY,0.0,0.18869543749465867,1.927560514890826,0.026346426558372216,0.0,13.66827466885751
Strategy_1006_MAR,MAR,MAR,1000.0000000000011,322.8868997300124,411.14545102526336,11.166397334720166,11.166397334720154,27.15923843222586
Strategy_1006_MAR,MAR,MEX,0.0,0.8150662620081965,4.757094449582572,0.049933378009311594,0.0,10.496612698890846
Strategy_1006_MAR,MAR,UGA,0.0,0.7358147892434597,0.8526452925465304,1.6853733021083614,0.0,1976.6405993690364
Strategy_1006_MEX,MEX,ROW,0.0,800.6843899571705,1997.4939056900394,30.411369482082385,0.0,15.22476208585813
Strategy_1006_MEX,MEX,BGR,0.0,2.449673621171603,4.403940847206361,0.07206088169573502,0.0,16.36281780247953
Strategy_1006_MEX,MEX,BLZ,0.0,0.011292489957187993,0.02850877822507277,0.0004866285254796857,0.0,17.06942758605165
Strategy_1006_MEX,MEX,EGY,0.0,0.3482196983897623,1.049585791305089,0.11707019964200184,0.0,111.53942880308333
Strategy_1006_MEX,MEX,LBY,0.0,9.257193809088896e-06,0.8731335716385009,0.0058129171354468255,0.0,6.657534796810582
Strategy_1006_MEX,MEX,MAR,0.0,0.29890570318315596,1.2878095109319068,0.030323025620108343,0.0,23.54620412623407
Strategy_1006_MEX,MEX,MEX,1000.0000000000011,170.96911736085346,230.53290921904426,0.8974457915439833,0.8974457915439823,3.8929183455159624
Strategy_1006_MEX,MEX,UGA,0.0,0.00029667398639828083,0.12287997645393386,0.027994664186296047,0.0,227.82120402497705
Strategy_1006_UGA,UGA,ROW,0.0,391.8625074526833,1253.05119557815,23.105957157888596,0.0,18.439755086964066
Strategy_1006_UGA,UGA,BGR,0.0,0.15451137288207742,0.6446282525268453,0.00827980996519804,0.0,12.84431753144923
Strategy_1006_UGA,UGA,BLZ,0.0,0.0,0.014406708063793097,0.00027796483050692583,0.0,19.29412529747211
Strategy_1006_UGA,UGA,EGY,0.0,14.992241645352646,23.158399683909686,2.7480448763521563,0.0,118.66298681516759
Strategy_1006_UGA,UGA,LBY,0.0,0.0010262405972651188,0.7663285915070002,0.004987271763120644,0.0,6.508006902513028
Strategy_1006_UGA,UGA,MAR,0.0,0.26412235394956274,0.8444895549969823,0.0208433039499918,0.0,24.681541443181356
Strategy_1006_UGA,UGA,MEX,0.0,0.18563968029575595,2.597392609591687,0.02565610336350347,0.0,9.877637777500505
Strategy_1006_UGA,UGA,UGA,1000.0000000000011,486.3494750637641,661.7231291748747,123.7012478406176,123.70124784061746,186.93807483329914
Strategy_1007_BGR,BGR,ROW,0.0,655.4928990588411,1840.7865608516256,30.940116065842282,0.0,16.808095367410807
Strategy_1007_BGR,BGR,BGR,1000.0000000000018,335.2596954884451,541.2042630367247,7.005202812613383,7.005202812613371,12.943731768310238
Strategy_1007_BGR,BGR,BLZ,0.0,0.0004598299382332503,0.019002630870700074,0.00041757011534602925,0.0,21.974331774758387
Strategy_1007_BGR,BGR,EGY,0.0,5.638556153724055,11.674176302952416,2.614966664088463,0.0,223.99581745455856
Strategy_1007_BGR,BGR,LBY,0.0,0.000252645903752953,2.043480041977336,0.01423624589299673,0.0,6.966667449916119
Strategy_1007_BGR,BGR,MAR,0.0,1.1140694775224005,4.000851745645821,0.07119885093654342,0.0,17.795923334082563
Strategy_1007_BGR,BGR,MEX,0.0,0.9201270539056527,5.119723137019167,0.049733414370791096,0.0,9.714082781387892
Strategy_1007_BGR,BGR,UGA,0.0,1.5739402917212049,1.7628445082723456,3.391776432732462,0.0,1924.0360773829857
Strategy_1007_BLZ,BLZ,ROW,0.0,627.2023056343692,1681.692491285817,21.561923631775393,0.0,12.821561458771344
Strategy_1007_BLZ,BLZ,BGR,0.0,0.05074995617452671,0.5574867885804404,0.006604412319355124,0.0,11.84676023654714
Strategy_1007_BLZ,BLZ,BLZ,1000.0000000000018,87.98959376762903,147.60778570349035,2.456228103664422,2.4562281036644174,16.640234063252002
Strategy_1007_BLZ,BLZ,EGY,0.0,0.011679496422363376,0.6017381003705693,0.03352234384068436,0.0,55.70919278676262
Strategy_1007_BLZ,BLZ,LBY,0.0,0.0,1.1785844613770824,0.008323335083658904,0.0,7.06214561316526
Strategy_1007_BLZ,BLZ,MAR,0.0,6.746166195853887e-05,0.6573556067006929,0.01870710868139657,0.0,28.458125998633626
Strategy_1007_BLZ,BLZ,MEX,0.0,33.317032255172386,71.84938667708488,0.6322195709677007,0.0,8.799234067356851
Strategy_1007_BLZ,BLZ,UGA,0.0,0.0,0.07560532384209553,0.021580636565921865,0.0,285.43805474590397
Strategy_1007_EGY,EGY,ROW,0.0,645.9861256426668,1666.0829688381023,28.77113687967107,0.0,17.26872995991044
Strategy_1007_EGY,EGY,BGR,0.0,10.87914040561807,14.80272212408149,0.10457838300932513,0.0,7.064807549092207
Strategy_1007_EGY,EGY,BLZ,0.0,0.000404014482969295,0.018390457457777502,0.0003762497123136351,0.0,20.458964285008335
Strategy_1007_EGY,EGY,EGY,1000.0000000000018,328.9394399334434,480.7979407251854,21.11376089751466,21.11376089751462,43.91400026728248
Strategy_1007_EGY,EGY,LBY,0.0,3.6874488185433627,5.3843279700488615,0.6753739692050849,0.0,125.43328953250148
Strategy_1007_EGY,EGY,MAR,0.0,8.228831145981026,10.048888726754575,2.5433328078600534,0.0,253.09592702410762
Strategy_1007_EGY,EGY,MEX,0.0,2.232130965719048,7.647120713478428,0.06954120624444764,0.0,9.09377644868059
Strategy_1007_EGY,EGY,UGA,0.0,0.04647907354685497,0.1258973747464159,0.12901039902641273,0.0,1024.7266814440502
Strategy_1007_LBY,LBY,ROW,0.0,561.9956391193224,1562.865902042247,26.34725285414217,0.0,16.85829399676157
Strategy_1007_LBY,LBY,BGR,0.0,0.8590146017599436,2.051278803242031,0.03214647883273655,0.0,15.671433245412217
Strategy_1007_LBY,LBY,BLZ,0.0,0.0,0.016932220746715364,0.00036350231305318464,0.0,21.468082568182883
Strategy_1007_LBY,LBY,EGY,0.0,137.78250389332493,204.13195986207444,14.381789755305935,0.0,70.45339575940612
Strategy_1007_LBY,LBY,LBY,1000.0000000000018,225.08022947436467,516.5984391136656,63.3874132333714,63.387413233371284,122.70151907955042
Strategy_1007_LBY,LBY,MAR,0.0,5.471519237967019,8.28254023349399,1.383510708385082,0.0,167.03941899252905
Strategy_1007_LBY,LBY,MEX,0.0,5.931087508004908,11.549831352167732,0.28777606528957067,0.0,24.916040461106764
Strategy_1007_LBY,LBY,UGA,0.0,0.022863308114598562,0.0902345434133782,0.07502097040469916,0.0,831.3996787351897
Strategy_1007_MAR,MAR,ROW,0.0,636.9147076918662,1691.5602540307293,29.822034566591316,0.0,17.629897897831288
Strategy_1007_MAR,MAR,BGR,0.0,1.8236706111911962,3.2574574367924316,0.060104458351335356,0.0,18.451341120367577
Strategy_1007_MAR,MAR,BLZ,0.0,0.0007346058003268842,0.016734825802164174,0.0003914360124184025,0.0,23.390504152590662
Strategy_1007_MAR,MAR,EGY,0.0,15.530144807435693,24.39404294198797,2.707008882506258,0.0,110.97007941421838
Strategy_1007_MAR,MAR,LBY,0.0,0.3156074196241259,2.6218898789348994,0.03418370804759386,0.0,13.03781227512135
Strategy_1007_MAR,MAR,MAR,1000.0000000000018,321.6072471968378,425.6413521903412,12.682650768334266,12.682650768334243,29.796566294768162
Strategy_1007_MAR,MAR,MEX,0.0,2.0207424174713027,6.178788672150629,0.06131034930747785,0.0,9.922713425014708
Strategy_1007_MAR,MAR,UGA,0.0,0.8347642973937672,0.9229526124104241,1.9006617175803964,0.0,2059.3275234538246
Strategy_1007_MEX,MEX,ROW,0.0,847.1328423487746,2035.5197908498158,34.03743190861606,0.0,16.721739607555307
Strategy_1007_MEX,MEX,BGR,0.0,2.3742230541679197,3.8119330611594413,0.06995844295570725,0.0,18.352484640543143
Strategy_1007_MEX,MEX,BLZ,0.0,0.00912419831865363,0.028074596384136754,0.0005228532254885387,0.0,18.623712994284446
Strategy_1007_MEX,MEX,EGY,0.0,0.6837969758667444,1.6847135879997364,0.14897111704877136,0.0,88.42518877386455
Strategy_1007_MEX,MEX,LBY,0.0,6.332578145546351e-06,1.3103049091649894,0.009224714298276414,0.0,7.0401280142917235
Strategy_1007_MEX,MEX,MAR,0.0,0.6575231567823488,2.337650968531483,0.05174885674052371,0.0,22.137118602026565
Strategy_1007_MEX,MEX,MEX,1000.0000000000018,128.19000389371752,197.97581565872804,1.0257026254302901,1.0257026254302883,5.180949107432409
Strategy_1007_MEX,MEX,UGA,0.0,9.908741448284627e-05,0.09007940441998274,0.027569486486857725,0.0,306.0576017834089
Strategy_1007_UGA,UGA,ROW,0.0,631.104592755114,1638.4186653830411,28.094179563736688,0.0,17.147131046122837
Strategy_1007_UGA,UGA,BGR,0.0,0.41465113095636863,1.0448508703304868,0.013358429135952794,0.0,12.785010296950334
Strategy_1007_UGA,UGA,BLZ,0.0,0.0,0.018266306438641883,0.0003880232385505964,0.0,21.242567010139698
Strategy_1007_UGA,UGA,EGY,0.0,27.50589720793962,40.928511559757865,3.9092953687555845,0.0,95.51520980790615
Strategy_1007_UGA,UGA,LBY,0.0,0.002732574045605523,1.2352758725237256,0.008579384500016739,0.0,6.945318605218654
Strategy_1007_UGA,UGA,MAR,0.0,0.7095373168080782,1.7957744328405552,0.04056250289410487,0.0,22.587749414576038
Strategy_1007_UGA,UGA,MEX,0.0,0.49859187908828906,3.545921709601731,0.03443647358852561,0.0,9.711571887015358
Strategy_1007_UGA,UGA,UGA,1000.0000000000018,235.0020923741444,292.121886198713,99.2459549676511,99.24595496765093,339.74159300114894
Strategy_1010_BGR,BGR,ROW,0.0,601.057179868777,1526.6289137754238,50.460385158433176,0.0,33.05347141214712
Strategy_1010_BGR,BGR,BGR,999.9999999999995,385.15566145953073,673.9368848538514,9.487669231450184,9.487669231450187,14.077978880036609
Strategy_1010_BGR,BGR,BLZ,0.0,0.000254271246167385,0.026781961393842573,0.0004582528330261649,0.0,17.11050308404677
Strategy_1010_BGR,BGR,EGY,0.0,10.285000811273608,12.10405618800185,5.299439946309965,0.0,437.82347537043296
Strategy_1010_BGR,BGR,LBY,0.0,0.0,0.6632714492084483,0.003979697921866518,0.0,6.000104371469495
